 2.84923e-05  7.83106e-05 -0.000680942    0.0056966    0.0156627    -0.135573            0         1000    -0.349066
    -1.68191      2.33851     -1.94203     -1.97351     0.380259    -0.827067         2.38         1000    -0.349066
    -1.70167      2.34223      -1.9503     -1.97868     0.363818    -0.827067         2.39         1000    -0.349066
    -1.72148      2.34578     -1.95857     -1.98369     0.347317    -0.827067          2.4         1000    -0.349066
    -1.74134      2.34917     -1.96684     -1.98854     0.330757    -0.827067         2.41         1000    -0.349066
    -1.76125       2.3524     -1.97511     -1.99324      0.31414    -0.827067         2.42         1000    -0.349066
    -1.78121      2.35546     -1.98338     -1.99778     0.297467    -0.827067         2.43         1000    -0.349066
    -1.80121      2.35835     -1.99165     -2.00216     0.280742    -0.827067         2.44         1000    -0.349066
    -1.82125      2.36107     -1.99992     -2.00639     0.263964    -0.827067         2.45         1000    -0.349066
    -1.84133      2.36363     -2.00819     -2.01045     0.247136    -0.827067         2.46         1000    -0.349066
    -1.86146      2.36601     -2.01646     -2.01436      0.23026    -0.827067         2.47         1000    -0.349066
    -1.88162      2.36823     -2.02473     -2.01811     0.213336    -0.827067         2.48         1000    -0.349066
    -1.90182      2.37028       -2.033      -2.0217     0.196368    -0.827067         2.49         1000    -0.349066
    -1.92205      2.37216     -2.04128     -2.02513     0.179355    -0.827067          2.5         1000    -0.349066
    -1.94232      2.37387     -2.04955      -2.0284     0.162301    -0.827067         2.51         1000    -0.349066
    -1.96262       2.3754     -2.05782     -2.03152     0.145206    -0.827067         2.52         1000    -0.349066
    -1.98295      2.37677     -2.06609     -2.03447     0.128072    -0.827067         2.53         1000    -0.349066
    -2.00331      2.37796     -2.07436     -2.03726     0.110901    -0.827067         2.54         1000    -0.349066
     -2.0237      2.37899     -2.08263     -2.03989     0.093695    -0.827067         2.55         1000    -0.349066
    -2.04411      2.37984      -2.0909     -2.04236    0.0764548    -0.827067         2.56         1000    -0.349066
    -2.06454      2.38052     -2.09917     -2.04466    0.0591823    -0.827067         2.57         1000    -0.349066
      -2.085      2.38102     -2.10744     -2.04681    0.0418792    -0.827067         2.58         1000    -0.349066
    -2.10548      2.38135     -2.11571      -2.0488    0.0245471    -0.827067         2.59         1000    -0.349066
    -2.12598      2.38151     -2.12398     -2.05062   0.00718764    -0.827067          2.6         1000    -0.349066
    -2.14649       2.3815     -2.13225     -2.05228   -0.0101976    -0.827067         2.61         1000    -0.349066
    -2.16702      2.38131     -2.14052     -2.05378    -0.027607    -0.827067         2.62         1000    -0.349066
    -2.18757      2.38095      -2.1488     -2.05511   -0.0450389    -0.827067         2.63         1000    -0.349066
    -2.20812      2.38041     -2.15707     -2.05629   -0.0624917    -0.827067         2.64         1000    -0.349066
    -2.22869       2.3797     -2.16534      -2.0573   -0.0799639    -0.827067         2.65         1000    -0.349066
    -2.24927      2.37881     -2.17361     -2.05815   -0.0974537    -0.827067         2.66         1000    -0.349066
    -2.26985      2.37775     -2.18188     -2.05884     -0.11496    -0.827067         2.67         1000    -0.349066
    -2.29044      2.37651     -2.19015     -2.05936     -0.13248    -0.827067         2.68         1000    -0.349066
    -2.31104       2.3751     -2.19842     -2.05972    -0.150014    -0.827067         2.69         1000    -0.349066
    -2.33164      2.37351     -2.20669     -2.05992    -0.167558    -0.827067          2.7         1000    -0.349066
    -2.35224      2.37175     -2.21496     -2.05996    -0.185113    -0.827067         2.71         1000    -0.349066
    -2.37284      2.36981     -2.22323     -2.05983    -0.202675    -0.827067         2.72         1000    -0.349066
    -2.39343      2.36769      -2.2315     -2.05954    -0.220244    -0.827067         2.73         1000    -0.349066
    -2.41403       2.3654     -2.23977     -2.05909    -0.237819    -0.827067         2.74         1000    -0.349066
    -2.43462      2.36294     -2.24804     -2.05848    -0.255396    -0.827067         2.75         1000    -0.349066
     -2.4552      2.36029     -2.25631      -2.0577    -0.272976    -0.827067         2.76         1000    -0.349066
    -2.47577      2.35748     -2.26459     -2.05676    -0.290555    -0.827067         2.77         1000    -0.349066
    -2.49633      2.35448     -2.27286     -2.05566    -0.308134    -0.827067         2.78         1000    -0.349066
    -2.51688      2.35131     -2.28113      -2.0544    -0.325709    -0.827067         2.79         1000    -0.349066
    -2.53742      2.34797      -2.2894     -2.05298     -0.34328    -0.827067          2.8         1000    -0.349066
    -2.55794      2.34445     -2.29767     -2.05139    -0.360846    -0.827067         2.81         1000    -0.349066
    -2.57845      2.34075     -2.30594     -2.04964    -0.378403    -0.827067         2.82         1000    -0.349066
